timestamp,device_id,cpu_temp,ram_usage,disk_io_errors,vibration_level,failure_event,label
2026-08-05 18:30:00,SRV-010,41.53,51.72,0,0.405,0,0
2026-08-05 18:35:00,SRV-001,53.38,56.14,0,0.167,0,0
2026-08-05 18:35:00,SRV-002,49.79,44.23,0,0.312,0,0
2026-08-05 18:35:00,SRV-003,52.26,51.43,0,0.318,0,0
2026-08-05 18:35:00,SRV-004,42.93,36.1,0,0.152,0,0
2026-08-05 18:35:00,SRV-005,44.15,41.44,0,0.24,0,0
2026-08-05 18:35:00,SRV-006,56.06,45.75,0,0.185,0,0
2026-08-05 18:35:00,SRV-007,46.81,53.09,0,0.232,0,0
2026-08-05 18:35:00,SRV-008,42.28,35.9,0,0.189,0,0
2026-08-05 18:35:00,SRV-009,48.58,56.11,0,0.238,0,0
2026-08-05 18:35:00,SRV-010,42.03,54.4,0,0.391,0,0
2026-08-05 18:40:00,SRV-001,53.71,53.94,0,0.08,0,0
2026-08-05 18:40:00,SRV-002,50.26,44.68,0,0.359,0,0
2026-08-05 18:40:00,SRV-003,53.66,51.11,0,0.278,0,0
2026-08-05 18:40:00,SRV-004,46.7,42.26,0,0.26,0,0
2026-08-05 18:40:00,SRV-005,47.98,39.13,0,0.242,0,0
2026-08-05 18:40:00,SRV-006,54.57,37.66,0,0.16,0,0
2026-08-05 18:40:00,SRV-007,48.26,56.39,0,0.29,0,0
2026-08-05 18:40:00,SRV-008,43.35,36.66,0,0.292,0,0
2026-08-05 18:40:00,SRV-009,45.92,49.89,0,0.272,0,0
2026-08-05 18:40:00,SRV-010,44.9,57.87,0,0.347,0,0
2026-08-05 18:45:00,SRV-001,50.28,61.28,0,0.174,0,0
2026-08-05 18:45:00,SRV-002,53.17,41.4,0,0.302,0,0
2026-08-05 18:45:00,SRV-003,56.6,51.06,0,0.306,0,0
2026-08-05 18:45:00,SRV-004,44.29,40.11,0,0.297,0,0
2026-08-05 18:45:00,SRV-005,46.27,44.35,0,0.284,0,0
2026-08-05 18:45:00,SRV-006,52.35,43.53,0,0.176,0,0
2026-08-05 18:45:00,SRV-007,44.82,52.37,0,0.227,0,0
2026-08-05 18:45:00,SRV-008,46.97,39.45,0,0.197,0,0
2026-08-05 18:45:00,SRV-009,48.29,59.9,0,0.29,0,0
2026-08-05 18:45:00,SRV-010,45.4,52.17,0,0.33,0,0
2026-08-05 18:50:00,SRV-001,54.26,53.97,0,0.187,0,0
2026-08-05 18:50:00,SRV-002,57.54,57.2,0,0.274,0,0
2026-08-05 18:50:00,SRV-003,52.65,50.74,0,0.279,0,0
2026-08-05 18:50:00,SRV-004,42.42,34.78,0,0.273,0,0
2026-08-05 18:50:00,SRV-005,47.56,41.09,0,0.23,0,0
2026-08-05 18:50:00,SRV-006,56.2,48.75,0,0.182,0,0
2026-08-05 18:50:00,SRV-007,50.54,52.14,0,0.224,0,0
2026-08-05 18:50:00,SRV-008,44.35,41.75,0,0.146,0,0
2026-08-05 18:50:00,SRV-009,47.46,44.27,0,0.185,0,0
2026-08-05 18:50:00,SRV-010,45.48,58.25,0,0.243,0,0
2026-08-05 18:55:00,SRV-001,56.76,54.98,0,0.152,0,0
2026-08-05 18:55:00,SRV-002,51.01,54.12,0,0.301,0,0
2026-08-05 18:55:00,SRV-003,55.7,50.94,0,0.219,0,0
2026-08-05 18:55:00,SRV-004,45.73,40.24,0,0.335,0,0
2026-08-05 18:55:00,SRV-005,43.69,41.84,0,0.262,0,0
2026-08-05 18:55:00,SRV-006,54.33,38.81,0,0.169,0,0
2026-08-05 18:55:00,SRV-007,49.63,52.12,0,0.233,0,0
2026-08-05 18:55:00,SRV-008,42.81,45.12,0,0.24,0,0
2026-08-05 18:55:00,SRV-009,49.13,39.26,0,0.227,0,0
2026-08-05 18:55:00,SRV-010,40.63,61.37,0,0.273,0,0
2026-08-05 19:00:00,SRV-001,51.2,48.62,0,0.2,0,0
2026-08-05 19:00:00,SRV-002,54.19,47.28,0,0.361,0,0
2026-08-05 19:00:00,SRV-003,58.91,51.82,0,0.303,0,0
2026-08-05 19:00:00,SRV-004,44.05,40.39,0,0.267,0,0
2026-08-05 19:00:00,SRV-005,48.23,43.15,0,0.319,0,0
2026-08-05 19:00:00,SRV-006,58.19,44.45,0,0.129,0,0
2026-08-05 19:00:00,SRV-007,45.86,49.68,0,0.23,0,0
2026-08-05 19:00:00,SRV-008,44.61,42.31,0,0.04,0,0
2026-08-05 19:00:00,SRV-009,45.45,43.03,0,0.317,0,0
2026-08-05 19:00:00,SRV-010,45.68,56.21,0,0.271,0,0
2026-08-05 19:05:00,SRV-001,54.27,52.22,0,0.193,0,0
2026-08-05 19:05:00,SRV-002,52.39,45.81,0,0.397,0,0
2026-08-05 19:05:00,SRV-003,54.16,46.43,0,0.249,0,0
2026-08-05 19:05:00,SRV-004,42.46,35.33,0,0.269,0,0
2026-08-05 19:05:00,SRV-005,46.13,42.77,0,0.243,0,0
2026-08-05 19:05:00,SRV-006,52.99,41.47,0,0.191,0,0
2026-08-05 19:05:00,SRV-007,45.99,53.45,0,0.202,0,0
2026-08-05 19:05:00,SRV-008,43.41,31.71,0,0.16,0,0
2026-08-05 19:05:00,SRV-009,48.15,49.87,0,0.275,0,0
2026-08-05 19:05:00,SRV-010,46.85,55.2,0,0.424,0,0
2026-08-05 19:10:00,SRV-001,51.57,57.25,0,0.086,0,0
2026-08-05 19:10:00,SRV-002,46.95,54.62,0,0.251,0,0
2026-08-05 19:10:00,SRV-003,53.6,53.77,0,0.333,0,0
2026-08-05 19:10:00,SRV-004,45.04,36.81,0,0.218,0,0
2026-08-05 19:10:00,SRV-005,47.54,37.24,0,0.154,0,0
2026-08-05 19:10:00,SRV-006,51.42,44.69,0,0.157,0,0
2026-08-05 19:10:00,SRV-007,49.83,50.84,0,0.203,0,0
2026-08-05 19:10:00,SRV-008,41.52,35.72,0,0.138,0,0
2026-08-05 19:10:00,SRV-009,51.03,42.65,0,0.231,0,0
2026-08-05 19:10:00,SRV-010,42.87,63.06,0,0.488,0,0
2026-08-05 19:15:00,SRV-001,52.09,56.45,0,0.263,0,0
2026-08-05 19:15:00,SRV-002,51.38,53.66,0,0.323,0,0
2026-08-05 19:15:00,SRV-003,52.09,50.43,0,0.244,0,0
2026-08-05 19:15:00,SRV-004,43.59,37.27,0,0.287,0,0
2026-08-05 19:15:00,SRV-005,47.3,44.87,0,0.263,0,0
2026-08-05 19:15:00,SRV-006,52.48,35.95,0,0.234,0,0
2026-08-05 19:15:00,SRV-007,49.18,47.0,0,0.225,0,0
2026-08-05 19:15:00,SRV-008,43.84,38.23,0,0.273,0,0
2026-08-05 19:15:00,SRV-009,50.91,41.94,0,0.342,0,0
2026-08-05 19:15:00,SRV-010,44.35,53.7,0,0.379,0,0
2026-08-05 19:20:00,SRV-001,56.73,57.59,0,0.152,0,0
2026-08-05 19:20:00,SRV-002,51.04,42.46,0,0.332,0,0
2026-08-05 19:20:00,SRV-003,53.63,54.62,0,0.248,0,0
2026-08-05 19:20:00,SRV-004,45.52,35.61,0,0.222,0,0
2026-08-05 19:20:00,SRV-005,44.58,41.72,0,0.2,0,0
2026-08-05 19:20:00,SRV-006,51.58,40.1,0,0.124,0,0
2026-08-05 19:20:00,SRV-007,47.86,47.6,0,0.37,0,0
2026-08-05 19:20:00,SRV-008,43.52,37.41,0,0.08,0,0
2026-08-05 19:20:00,SRV-009,45.57,54.84,0,0.305,0,0
2026-08-05 19:20:00,SRV-010,45.79,55.45,0,0.382,0,0
2026-08-05 19:25:00,SRV-001,52.37,57.39,0,0.301,0,0
2026-08-05 19:25:00,SRV-002,55.38,47.14,0,0.243,0,0
2026-08-05 19:25:00,SRV-003,54.96,50.56,0,0.214,0,0
2026-08-05 19:25:00,SRV-004,44.17,40.95,0,0.236,0,0
2026-08-05 19:25:00,SRV-005,48.65,40.01,0,0.22,0,0
2026-08-05 19:25:00,SRV-006,49.44,43.51,0,0.223,0,0
2026-08-05 19:25:00,SRV-007,49.99,49.82,0,0.372,0,0
2026-08-05 19:25:00,SRV-008,43.28,44.99,0,0.118,0,0
2026-08-05 19:25:00,SRV-009,47.83,47.5,0,0.258,0,0
2026-08-05 19:25:00,SRV-010,40.65,56.98,0,0.39,0,0
2026-08-05 19:30:00,SRV-001,54.54,63.68,0,0.202,0,0
2026-08-05 19:30:00,SRV-002,55.49,45.1,0,0.366,0,0
2026-08-05 19:30:00,SRV-003,59.87,50.07,0,0.287,0,0
2026-08-05 19:30:00,SRV-004,45.11,43.21,0,0.332,0,0
2026-08-05 19:30:00,SRV-005,44.9,48.3,0,0.208,0,0
2026-08-05 19:30:00,SRV-006,56.34,33.63,0,0.225,0,0
2026-08-05 19:30:00,SRV-007,49.74,57.15,0,0.176,0,0
2026-08-05 19:30:00,SRV-008,43.55,42.58,0,0.131,0,0
2026-08-05 19:30:00,SRV-009,47.34,51.02,0,0.321,0,0
2026-08-05 19:30:00,SRV-010,46.36,56.14,0,0.271,0,0
2026-08-05 19:35:00,SRV-001,49.51,52.08,0,0.324,0,0
2026-08-05 19:35:00,SRV-002,52.46,44.69,0,0.329,0,0
2026-08-05 19:35:00,SRV-003,55.07,51.32,0,0.335,0,0
2026-08-05 19:35:00,SRV-004,43.92,36.96,0,0.376,0,0
2026-08-05 19:35:00,SRV-005,46.07,44.31,0,0.25,0,0
2026-08-05 19:35:00,SRV-006,51.48,40.94,0,0.231,0,0
2026-08-05 19:35:00,SRV-007,47.51,52.19,0,0.257,0,0
2026-08-05 19:35:00,SRV-008,42.48,42.97,0,0.186,0,0
2026-08-05 19:35:00,SRV-009,51.06,41.12,0,0.236,0,0
2026-08-05 19:35:00,SRV-010,41.98,58.08,0,0.249,0,0
2026-08-05 19:40:00,SRV-001,57.56,48.51,0,0.261,0,0
2026-08-05 19:40:00,SRV-002,54.71,45.18,0,0.273,0,0
2026-08-05 19:40:00,SRV-003,55.17,47.52,0,0.29,0,0
2026-08-05 19:40:00,SRV-004,41.96,37.98,0,0.235,0,0
2026-08-05 19:40:00,SRV-005,48.01,38.01,0,0.233,0,0
2026-08-05 19:40:00,SRV-006,54.16,51.22,0,0.228,0,0
2026-08-05 19:40:00,SRV-007,50.0,56.3,0,0.197,0,0
2026-08-05 19:40:00,SRV-008,44.31,32.77,0,0.232,0,0
2026-08-05 19:40:00,SRV-009,44.95,44.59,0,0.241,0,0
2026-08-05 19:40:00,SRV-010,40.99,56.54,0,0.443,0,0
2026-08-05 19:45:00,SRV-001,54.84,50.84,0,0.187,0,0
2026-08-05 19:45:00,SRV-002,51.05,45.56,0,0.304,0,0
2026-08-05 19:45:00,SRV-003,55.35,47.88,0,0.261,0,0
2026-08-05 19:45:00,SRV-004,45.76,39.29,0,0.286,0,0
2026-08-05 19:45:00,SRV-005,40.77,39.92,0,0.232,0,0
2026-08-05 19:45:00,SRV-006,45.82,32.86,0,0.204,0,0
2026-08-05 19:45:00,SRV-007,50.21,51.83,0,0.327,0,0
2026-08-05 19:45:00,SRV-008,46.65,49.6,0,0.2,0,0
2026-08-05 19:45:00,SRV-009,49.64,50.74,0,0.266,0,0
2026-08-05 19:45:00,SRV-010,43.34,58.45,0,0.314,0,0
2026-08-05 19:50:00,SRV-001,53.15,52.26,0,0.112,0,0
2026-08-05 19:50:00,SRV-002,54.45,46.96,0,0.372,0,0
2026-08-05 19:50:00,SRV-003,53.65,49.64,0,0.24,0,0
2026-08-05 19:50:00,SRV-004,43.19,41.76,0,0.206,0,0
2026-08-05 19:50:00,SRV-005,47.01,40.15,0,0.272,0,0
2026-08-05 19:50:00,SRV-006,52.22,36.36,0,0.173,0,0
2026-08-05 19:50:00,SRV-007,47.96,51.96,0,0.254,0,0
2026-08-05 19:50:00,SRV-008,42.83,34.7,0,0.195,0,0
2026-08-05 19:50:00,SRV-009,48.73,50.03,0,0.287,0,0
2026-08-05 19:50:00,SRV-010,45.37,56.78,0,0.231,0,0
2026-08-05 19:55:00,SRV-001,54.79,51.15,0,0.114,0,0
2026-08-05 19:55:00,SRV-002,51.72,46.99,0,0.401,0,0
2026-08-05 19:55:00,SRV-003,50.57,50.2,0,0.232,0,0
2026-08-05 19:55:00,SRV-004,41.18,33.91,0,0.214,0,0
2026-08-05 19:55:00,SRV-005,47.62,45.88,0,0.229,0,0
2026-08-05 19:55:00,SRV-006,52.62,41.45,0,0.166,0,0
2026-08-05 19:55:00,SRV-007,46.98,56.29,0,0.235,0,0
2026-08-05 19:55:00,SRV-008,44.08,32.85,0,0.14,0,0
2026-08-05 19:55:00,SRV-009,48.0,58.9,0,0.326,0,0
2026-08-05 19:55:00,SRV-010,43.74,63.13,0,0.224,0,0
2026-08-05 20:00:00,SRV-001,50.02,54.56,0,0.211,0,0
2026-08-05 20:00:00,SRV-002,53.91,51.82,0,0.359,0,0
2026-08-05 20:00:00,SRV-003,57.96,51.18,0,0.307,0,0
2026-08-05 20:00:00,SRV-004,43.26,38.1,0,0.088,0,0
2026-08-05 20:00:00,SRV-005,44.17,38.49,0,0.249,0,0
2026-08-05 20:00:00,SRV-006,52.39,38.44,0,0.17,0,0
2026-08-05 20:00:00,SRV-007,49.34,45.87,0,0.291,0,0
2026-08-05 20:00:00,SRV-008,42.74,35.32,0,0.189,0,0
2026-08-05 20:00:00,SRV-009,46.03,43.63,0,0.233,0,0
2026-08-05 20:00:00,SRV-010,50.05,52.92,0,0.263,0,0
2026-08-05 20:05:00,SRV-001,55.61,59.3,0,0.18,0,0
2026-08-05 20:05:00,SRV-002,54.19,41.17,0,0.463,0,0
2026-08-05 20:05:00,SRV-003,56.22,49.24,0,0.233,0,0
2026-08-05 20:05:00,SRV-004,42.81,35.46,0,0.297,0,0
2026-08-05 20:05:00,SRV-005,46.35,38.88,0,0.3,0,0
2026-08-05 20:05:00,SRV-006,47.35,54.35,0,0.171,0,0
2026-08-05 20:05:00,SRV-007,47.62,49.02,0,0.308,0,0
2026-08-05 20:05:00,SRV-008,43.36,35.51,0,0.136,0,0
2026-08-05 20:05:00,SRV-009,47.15,48.58,1,0.237,0,0
2026-08-05 20:05:00,SRV-010,45.73,58.71,0,0.405,0,0
2026-08-05 20:10:00,SRV-001,52.36,60.47,0,0.122,0,0
2026-08-05 20:10:00,SRV-002,52.89,49.58,0,0.411,0,0
2026-08-05 20:10:00,SRV-003,57.27,52.03,0,0.174,0,0
2026-08-05 20:10:00,SRV-004,45.34,37.48,0,0.227,0,0
2026-08-05 20:10:00,SRV-005,49.56,36.97,0,0.307,0,0
2026-08-05 20:10:00,SRV-006,52.0,46.88,0,0.261,0,0
2026-08-05 20:10:00,SRV-007,46.0,41.72,0,0.243,0,0
2026-08-05 20:10:00,SRV-008,43.01,40.77,0,0.219,0,0
2026-08-05 20:10:00,SRV-009,45.12,49.68,0,0.308,0,0
2026-08-05 20:10:00,SRV-010,43.23,52.35,0,0.37,0,0
2026-08-05 20:15:00,SRV-001,52.62,56.24,0,0.234,0,0
2026-08-05 20:15:00,SRV-002,48.97,39.9,0,0.373,0,0
2026-08-05 20:15:00,SRV-003,55.46,43.65,0,0.379,0,0
2026-08-05 20:15:00,SRV-004,42.85,37.03,0,0.373,0,0
2026-08-05 20:15:00,SRV-005,44.72,44.28,0,0.335,0,0
2026-08-05 20:15:00,SRV-006,48.16,34.26,0,0.184,0,0
2026-08-05 20:15:00,SRV-007,44.1,48.33,0,0.284,0,0
2026-08-05 20:15:00,SRV-008,45.08,37.35,0,0.221,0,0
2026-08-05 20:15:00,SRV-009,48.14,49.61,0,0.29,0,0
2026-08-05 20:15:00,SRV-010,44.56,59.1,0,0.395,0,0
2026-08-05 20:20:00,SRV-001,52.0,62.93,0,0.172,0,0
2026-08-05 20:20:00,SRV-002,49.83,46.12,0,0.289,0,0
2026-08-05 20:20:00,SRV-003,57.37,52.75,0,0.27,0,0
2026-08-05 20:20:00,SRV-004,43.72,39.75,0,0.208,0,0
2026-08-05 20:20:00,SRV-005,46.23,40.24,0,0.311,0,0
2026-08-05 20:20:00,SRV-006,49.6,33.57,0,0.221,0,0
2026-08-05 20:20:00,SRV-007,43.95,53.68,0,0.181,0,0
2026-08-05 20:20:00,SRV-008,42.97,36.17,0,0.245,0,0
2026-08-05 20:20:00,SRV-009,41.75,48.16,0,0.188,0,0
2026-08-05 20:20:00,SRV-010,40.85,54.84,0,0.281,0,0
2026-08-05 20:25:00,SRV-001,51.81,52.71,0,0.235,0,0
2026-08-05 20:25:00,SRV-002,52.98,49.95,0,0.412,0,0
2026-08-05 20:25:00,SRV-003,51.78,48.25,0,0.243,0,0
2026-08-05 20:25:00,SRV-004,44.77,38.42,0,0.258,0,0
2026-08-05 20:25:00,SRV-005,42.65,37.11,0,0.168,0,0
2026-08-05 20:25:00,SRV-006,51.76,40.23,0,0.182,0,0
2026-08-05 20:25:00,SRV-007,48.38,53.01,0,0.244,0,0
2026-08-05 20:25:00,SRV-008,44.0,35.28,0,0.145,0,0
2026-08-05 20:25:00,SRV-009,51.38,47.91,0,0.221,0,0
2026-08-05 20:25:00,SRV-010,46.15,52.27,0,0.271,0,0
2026-08-05 20:30:00,SRV-001,54.56,47.49,0,0.092,0,0
2026-08-05 20:30:00,SRV-002,53.36,47.7,0,0.285,0,0
2026-08-05 20:30:00,SRV-003,55.08,50.47,0,0.231,0,0
2026-08-05 20:30:00,SRV-004,43.99,36.14,0,0.309,0,0
2026-08-05 20:30:00,SRV-005,46.94,33.34,0,0.204,0,0
2026-08-05 20:30:00,SRV-006,51.56,41.38,0,0.082,0,0
2026-08-05 20:30:00,SRV-007,48.54,58.14,0,0.244,0,0
2026-08-05 20:30:00,SRV-008,44.18,35.06,0,0.147,0,0
2026-08-05 20:30:00,SRV-009,48.87,51.94,0,0.236,0,0
2026-08-05 20:30:00,SRV-010,39.14,61.12,0,0.296,0,0
2026-08-05 20:35:00,SRV-001,53.61,58.48,0,0.248,0,0
2026-08-05 20:35:00,SRV-002,51.39,43.5,0,0.386,0,0
2026-08-05 20:35:00,SRV-003,56.04,51.52,0,0.28,0,0
2026-08-05 20:35:00,SRV-004,45.52,36.73,0,0.431,0,0
2026-08-05 20:35:00,SRV-005,46.73,39.99,0,0.272,0,0
2026-08-05 20:35:00,SRV-006,49.61,47.9,0,0.164,0,0
2026-08-05 20:35:00,SRV-007,44.87,50.77,0,0.264,0,0
2026-08-05 20:35:00,SRV-008,43.1,45.41,0,0.173,0,0
2026-08-05 20:35:00,SRV-009,46.18,45.64,0,0.284,0,0
2026-08-05 20:35:00,SRV-010,41.78,57.04,0,0.34,0,0
2026-08-05 20:40:00,SRV-001,54.47,46.65,0,0.208,0,0
2026-08-05 20:40:00,SRV-002,50.12,46.35,0,0.172,0,0
2026-08-05 20:40:00,SRV-003,57.7,46.41,0,0.212,0,0
2026-08-05 20:40:00,SRV-004,45.58,38.78,0,0.199,0,0
2026-08-05 20:40:00,SRV-005,47.8,38.01,0,0.264,0,0
2026-08-05 20:40:00,SRV-006,51.84,34.72,0,0.212,0,0
2026-08-05 20:40:00,SRV-007,47.31,57.37,0,0.293,0,0
2026-08-05 20:40:00,SRV-008,42.94,42.63,0,0.066,0,0
2026-08-05 20:40:00,SRV-009,45.91,53.11,1,0.237,0,0
2026-08-05 20:40:00,SRV-010,40.24,59.56,0,0.308,0,0
2026-08-05 20:45:00,SRV-001,53.04,51.08,0,0.263,0,0
2026-08-05 20:45:00,SRV-002,51.48,52.83,0,0.303,0,0
2026-08-05 20:45:00,SRV-003,55.83,52.01,0,0.233,0,0
2026-08-05 20:45:00,SRV-004,42.41,34.64,0,0.226,0,0
2026-08-05 20:45:00,SRV-005,41.89,39.8,0,0.232,0,0
2026-08-05 20:45:00,SRV-006,53.18,44.7,0,0.221,0,0
2026-08-05 20:45:00,SRV-007,45.7,53.04,0,0.275,0,0
2026-08-05 20:45:00,SRV-008,42.9,34.09,0,0.126,0,0
2026-08-05 20:45:00,SRV-009,49.9,43.9,0,0.291,0,0
2026-08-05 20:45:00,SRV-010,44.02,58.72,0,0.299,0,0
2026-08-05 20:50:00,SRV-001,54.17,56.3,0,0.246,0,0
2026-08-05 20:50:00,SRV-002,50.22,42.2,0,0.242,0,0
2026-08-05 20:50:00,SRV-003,55.83,50.61,0,0.275,0,0
2026-08-05 20:50:00,SRV-004,44.48,39.95,0,0.27,0,0
2026-08-05 20:50:00,SRV-005,46.67,45.77,0,0.281,0,0
2026-08-05 20:50:00,SRV-006,57.33,43.0,0,0.175,0,0
2026-08-05 20:50:00,SRV-007,44.68,48.9,0,0.242,0,0
2026-08-05 20:50:00,SRV-008,41.06,44.55,0,0.193,0,0
2026-08-05 20:50:00,SRV-009,44.9,39.79,0,0.294,0,0
2026-08-05 20:50:00,SRV-010,45.35,52.08,0,0.249,0,0
2026-08-05 20:55:00,SRV-001,52.16,53.75,0,0.162,0,0
2026-08-05 20:55:00,SRV-002,50.23,47.69,0,0.317,0,0
2026-08-05 20:55:00,SRV-003,55.44,52.68,0,0.223,0,0
2026-08-05 20:55:00,SRV-004,46.5,32.6,0,0.237,0,0
2026-08-05 20:55:00,SRV-005,48.1,47.23,0,0.192,0,0
2026-08-05 20:55:00,SRV-006,52.33,43.46,0,0.111,0,0
2026-08-05 20:55:00,SRV-007,48.81,47.53,0,0.207,0,0
2026-08-05 20:55:00,SRV-008,41.69,37.9,0,0.249,0,0
2026-08-05 20:55:00,SRV-009,46.01,55.99,0,0.305,0,0
2026-08-05 20:55:00,SRV-010,44.16,63.95,0,0.402,0,0
2026-08-05 21:00:00,SRV-001,57.46,52.56,0,0.156,0,0
2026-08-05 21:00:00,SRV-002,55.82,48.75,0,0.233,0,0
2026-08-05 21:00:00,SRV-003,51.5,48.41,0,0.211,0,0
2026-08-05 21:00:00,SRV-004,42.12,43.61,0,0.306,0,0
2026-08-05 21:00:00,SRV-005,46.21,36.6,0,0.276,0,0
2026-08-05 21:00:00,SRV-006,49.49,33.71,0,0.166,0,0
2026-08-05 21:00:00,SRV-007,46.18,57.6,0,0.362,0,0
2026-08-05 21:00:00,SRV-008,46.24,41.34,0,0.18,0,0
2026-08-05 21:00:00,SRV-009,43.67,45.74,0,0.343,0,0
2026-08-05 21:00:00,SRV-010,40.57,54.75,0,0.294,0,0
2026-08-05 21:05:00,SRV-001,49.26,48.51,0,0.309,0,0
2026-08-05 21:05:00,SRV-002,49.27,42.33,0,0.338,0,0
2026-08-05 21:05:00,SRV-003,53.33,48.25,0,0.237,0,0
2026-08-05 21:05:00,SRV-004,41.65,41.05,0,0.27,0,0
2026-08-05 21:05:00,SRV-005,45.09,36.46,0,0.291,0,0
2026-08-05 21:05:00,SRV-006,55.57,40.99,0,0.217,0,0
2026-08-05 21:05:00,SRV-007,45.47,51.25,0,0.27,0,0
2026-08-05 21:05:00,SRV-008,40.29,36.77,0,0.222,0,0
2026-08-05 21:05:00,SRV-009,49.16,40.49,0,0.299,0,0
2026-08-05 21:05:00,SRV-010,45.58,55.91,0,0.319,0,0
2026-08-05 21:10:00,SRV-001,55.37,53.3,0,0.146,0,0
2026-08-05 21:10:00,SRV-002,51.91,52.4,0,0.367,0,0
2026-08-05 21:10:00,SRV-003,53.51,46.75,0,0.247,0,0
2026-08-05 21:10:00,SRV-004,44.58,36.98,0,0.345,0,0
2026-08-05 21:10:00,SRV-005,40.78,40.48,0,0.162,0,0
2026-08-05 21:10:00,SRV-006,52.78,35.2,0,0.212,0,0
2026-08-05 21:10:00,SRV-007,50.87,48.35,0,0.272,0,0
2026-08-05 21:10:00,SRV-008,42.0,39.59,0,0.174,0,0
2026-08-05 21:10:00,SRV-009,47.7,47.97,0,0.29,0,0
2026-08-05 21:10:00,SRV-010,42.23,57.47,0,0.275,0,0
2026-08-05 21:15:00,SRV-001,55.6,57.45,0,0.228,0,0
2026-08-05 21:15:00,SRV-002,50.96,54.0,0,0.292,0,0
2026-08-05 21:15:00,SRV-003,56.28,46.82,0,0.248,0,0
2026-08-05 21:15:00,SRV-004,42.28,38.19,0,0.241,0,0
2026-08-05 21:15:00,SRV-005,43.02,42.91,0,0.246,0,0
2026-08-05 21:15:00,SRV-006,54.17,54.37,0,0.234,0,0
2026-08-05 21:15:00,SRV-007,46.53,48.3,0,0.337,0,0
2026-08-05 21:15:00,SRV-008,43.93,36.6,0,0.257,0,0
2026-08-05 21:15:00,SRV-009,43.02,41.97,0,0.278,0,0
2026-08-05 21:15:00,SRV-010,45.38,54.34,0,0.453,0,0
2026-08-05 21:20:00,SRV-001,50.81,53.43,0,0.139,0,0
2026-08-05 21:20:00,SRV-002,47.25,49.36,0,0.315,0,0
2026-08-05 21:20:00,SRV-003,55.62,48.12,0,0.247,0,0
2026-08-05 21:20:00,SRV-004,46.66,35.58,0,0.317,0,0
2026-08-05 21:20:00,SRV-005,43.25,43.74,0,0.253,0,0
2026-08-05 21:20:00,SRV-006,48.66,39.88,0,0.193,0,0
2026-08-05 21:20:00,SRV-007,42.76,57.16,0,0.304,0,0
2026-08-05 21:20:00,SRV-008,42.17,29.0,0,0.16,0,0
2026-08-05 21:20:00,SRV-009,45.92,53.0,0,0.231,0,0
2026-08-05 21:20:00,SRV-010,41.32,60.58,0,0.218,0,0
2026-08-05 21:25:00,SRV-001,57.46,49.95,0,0.022,0,0
2026-08-05 21:25:00,SRV-002,47.16,49.37,0,0.351,0,0
2026-08-05 21:25:00,SRV-003,57.67,49.44,0,0.269,0,0
2026-08-05 21:25:00,SRV-004,42.94,36.18,0,0.256,0,0
2026-08-05 21:25:00,SRV-005,47.56,46.93,0,0.192,0,0
2026-08-05 21:25:00,SRV-006,48.92,41.67,0,0.13,0,0
2026-08-05 21:25:00,SRV-007,48.12,51.74,0,0.287,0,0
2026-08-05 21:25:00,SRV-008,43.66,42.61,0,0.071,0,0
2026-08-05 21:25:00,SRV-009,46.95,43.51,0,0.26,0,0
2026-08-05 21:25:00,SRV-010,45.41,54.5,0,0.307,0,0
2026-08-05 21:30:00,SRV-001,54.8,48.24,1,0.072,0,0
2026-08-05 21:30:00,SRV-002,50.33,35.98,0,0.333,0,0
2026-08-05 21:30:00,SRV-003,55.57,49.78,0,0.23,0,0
2026-08-05 21:30:00,SRV-004,42.03,37.88,0,0.298,0,0
2026-08-05 21:30:00,SRV-005,41.45,40.92,0,0.177,0,0
2026-08-05 21:30:00,SRV-006,46.62,37.69,0,0.185,0,0
2026-08-05 21:30:00,SRV-007,48.52,47.09,0,0.219,0,0
2026-08-05 21:30:00,SRV-008,42.49,39.93,0,0.115,0,0
2026-08-05 21:30:00,SRV-009,47.06,48.79,0,0.278,0,0
2026-08-05 21:30:00,SRV-010,41.64,54.14,0,0.399,0,0
2026-08-05 21:35:00,SRV-001,54.74,50.03,0,0.201,0,0
2026-08-05 21:35:00,SRV-002,45.3,37.91,0,0.426,0,0
2026-08-05 21:35:00,SRV-003,54.12,46.2,0,0.27,0,0
2026-08-05 21:35:00,SRV-004,42.64,36.21,0,0.274,0,0
2026-08-05 21:35:00,SRV-005,49.98,39.88,0,0.253,0,0
2026-08-05 21:35:00,SRV-006,53.41,38.59,0,0.213,0,0
2026-08-05 21:35:00,SRV-007,49.03,47.8,0,0.368,0,0
2026-08-05 21:35:00,SRV-008,45.36,34.21,0,0.194,0,0
2026-08-05 21:35:00,SRV-009,46.07,50.7,0,0.291,0,0
2026-08-05 21:35:00,SRV-010,41.68,52.42,0,0.317,0,0
2026-08-05 21:40:00,SRV-001,52.71,54.95,0,0.224,0,0
2026-08-05 21:40:00,SRV-002,55.47,43.77,0,0.29,0,0
2026-08-05 21:40:00,SRV-003,57.21,48.05,0,0.235,0,0
2026-08-05 21:40:00,SRV-004,45.77,35.32,0,0.254,0,0
2026-08-05 21:40:00,SRV-005,43.89,38.41,0,0.266,0,0
2026-08-05 21:40:00,SRV-006,55.69,39.68,0,0.123,0,0
